,SalePrice,OverallQual,GrLivArea,YearBuilt,OverallCond,1stFlrSF,RoofMatl_ClyTile,BsmtFinSF1,GarageArea,Condition2_PosN,BldgType_1Fam,Neighborhood_Crawfor,MSZoning_C (all),LotArea,SaleType_New,SaleCondition_Normal,Foundation_PConc,MSZoning_RM,Fireplaces,KitchenQual_Ex,Functional_Typ,Condition1_Norm,BsmtExposure_No basement,BsmtExposure_Gd,HeatingQC_Ex,ScreenPorch,Heating_Grav,Neighborhood_StoneBr,Neighborhood_NridgHt,Exterior1st_BrkFace,YearRemodAdd,WoodDeckSF,Neighborhood_MeadowV,Neighborhood_Somerst,BsmtFullBath,Neighborhood_Edwards,Functional_Maj2,LotConfig_CulDSac,CentralAir_N,CentralAir_Y,Heating_GasW,BldgType_Twnhs,PoolQC_Gd,Functional_Sev,Neighborhood_BrkSide,Exterior1st_BrkComm,GarageType_Attchd,Neighborhood_Mitchel,LandSlope_Sev,Neighborhood_ClearCr,BsmtQual_Ex,EnclosedPorch,SaleType_ConLD,Condition2_PosA,RoofMatl_Membran,Functional_Mod,BsmtUnfSF,BsmtFinSF2,Condition1_RRAe,Foundation_Stone,Fence_GdWo,Exterior1st_MetalSd,GarageType_2Types,ExterCond_TA,RoofMatl_CompShg,BsmtCond_Po
90,109900,4,1040,1950,5,1040,0,0,420,0,1,0,0,7200,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
91,98600,5,1235,1961,3,1235,0,600,480,0,1,0,0,8500,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,635,0,0,0,1,0,0,1,1,0
92,163500,5,964,1921,7,964,0,713,432,0,1,1,0,13360,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,163,0,0,0,0,0,0,0,1,0
93,133900,6,2291,1910,6,1260,0,1046,506,0,0,0,1,7200,0,1,0,0,1,0,1,1,0,0,1,99,0,0,0,0,1998,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,1,0,1,1,0
94,204750,6,1786,1997,5,905,0,648,684,0,1,0,0,9337,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,1,0
95,185000,6,1470,1993,8,680,0,310,420,0,1,0,0,9765,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1993,232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,1,0
96,214000,7,1588,1999,5,1588,0,1162,472,0,1,0,0,10264,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1999,158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,1,1,0
97,94750,4,960,1965,5,960,0,520,432,0,1,0,0,10921,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1965,120,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,1,1,0
98,83000,5,835,1920,5,835,0,108,366,0,1,0,0,10625,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1950,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,350,0,0,0,0,0,0,1,1,0
99,128950,4,1225,1959,5,1225,0,569,0,0,1,0,0,9320,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1959,352,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,1,1,0
100,205000,6,1610,1977,7,1610,0,1200,480,0,1,0,0,10603,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,2001,168,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,1,1,0
101,178000,6,1732,1985,5,977,0,0,476,0,1,0,0,9206,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1985,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,0,1,1,0
102,118964,5,1535,1979,5,1535,0,0,410,0,0,0,0,7018,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,198900,7,1226,2009,5,1226,0,0,740,0,1,0,0,10402,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,1,1,0
104,169500,7,1818,1931,4,1226,0,224,240,0,1,0,0,7758,0,1,1,1,2,0,1,1,0,0,1,184,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,1,0
105,250000,8,1992,2003,5,1053,0,0,648,0,1,0,0,9375,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2004,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1053,0,0,0,0,0,0,1,1,0
106,100000,4,1047,1885,7,1047,0,0,273,0,1,0,0,10800,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,1,1,0
107,115000,5,789,1948,5,789,0,104,250,0,1,0,0,6000,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,169,0,0,0,0,0,1,1,0
108,115000,5,1517,1919,7,997,0,0,0,0,1,0,0,8500,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,793,0,0,0,0,0,0,1,1,0
109,190000,6,1844,1977,6,1844,0,705,546,0,1,0,0,11751,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1139,0,0,0,0,0,0,1,1,0
110,136900,6,1855,1954,4,1216,0,444,325,0,1,0,0,9525,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1972,182,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,1,1,0
111,180000,7,1430,2000,5,774,0,250,400,0,1,0,0,7750,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2000,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,1,1,0
112,383970,7,2696,2007,5,1282,0,984,792,0,1,0,0,9965,1,0,1,0,1,1,1,1,0,0,1,168,0,0,0,0,2007,120,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,280,0,0,0,0,0,0,1,1,0
113,217000,6,2259,1953,5,2259,0,35,450,0,1,1,0,21000,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1953,166,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,905,869,0,0,0,0,0,0,1,0
114,259500,6,2320,1945,8,1436,0,774,180,0,1,1,0,7259,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2002,224,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,150,0,0,0,0,0,1,1,0
115,176000,6,1458,1999,5,729,0,419,440,0,0,0,0,3230,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,1,0,1,1,0
116,139000,5,1092,1962,5,1092,0,170,288,0,1,0,0,11616,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,144,0,0,0,0,252,670,0,0,0,0,0,1,1,0
117,155000,5,1125,2006,5,1125,0,0,430,0,1,0,0,8536,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2007,80,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,1,1,0
118,320000,7,3222,1990,5,1699,0,1470,594,0,1,0,0,12376,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1990,367,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,1,1,0
119,163990,6,1456,2005,5,728,0,0,390,0,1,0,0,8461,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,1,1,0
120,180000,6,988,1969,5,988,0,938,540,0,1,0,0,21453,0,1,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1969,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121,100000,4,1123,1939,5,772,0,0,264,0,1,0,0,6060,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,732,0,0,0,0,0,0,1,1,0
122,136000,6,1080,1958,7,1080,0,570,288,0,1,0,0,9464,0,1,0,0,0,0,1,1,0,0,0,130,0,0,0,0,1958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,510,0,0,0,0,1,0,0,1,0
123,153900,6,1199,1993,5,1199,0,300,530,0,0,0,0,7892,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0,1,1,0
124,181000,6,1586,1979,5,1586,0,0,435,0,1,0,0,17043,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1998,192,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,1,0
125,84500,6,754,1935,8,520,0,490,0,0,0,0,0,6780,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1982,53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0
126,128000,6,958,1976,5,958,0,120,440,0,0,0,0,4928,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,958,0,0,0,0,0,0,1,1,0
127,87000,5,840,1930,7,840,0,116,0,0,1,0,0,4388,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,1,0
128,155000,6,1348,1966,5,660,0,512,453,0,1,0,0,7590,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1966,188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,1,1,0
129,150000,5,1053,1958,7,1053,0,567,750,0,1,0,0,8973,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,28,0,0,0,0,1,1,1,0
130,226000,7,2157,1966,6,1216,0,445,487,0,1,0,0,14200,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1966,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,479,0,0,0,0,1,0,1,1,0
131,244000,6,2054,2000,5,1022,0,695,390,0,1,0,0,12224,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2000,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,1,1,0
132,150750,5,1327,1959,6,1327,0,405,624,0,1,0,0,7388,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2002,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,1,0,1,1,0
133,220000,8,1296,2001,5,1296,0,1005,471,0,1,0,0,6853,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2002,192,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,262,0,0,0,0,0,0,1,1,0
134,180000,5,1721,1968,6,1721,0,570,440,0,1,0,0,10335,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,180,0,0,0,0,891,0,0,0,0,0,0,1,1,0
135,174000,7,1682,1970,6,1682,0,0,530,0,1,0,0,10400,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1970,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,1,1,0
136,143000,5,1214,1967,5,1214,0,695,318,0,1,0,0,10355,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,519,0,0,0,0,1,0,1,1,0
137,171000,7,1959,1988,5,1959,0,0,766,0,0,0,0,11070,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1907,0,0,0,0,0,1,1,1,0
138,230000,8,1852,1999,5,1004,0,668,660,0,1,0,0,9066,0,1,1,0,2,0,1,1,0,0,1,0,0,0,0,0,2000,224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,1,1,0
139,231500,6,1764,1997,5,928,0,821,470,0,1,0,0,15426,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1997,276,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,1,1,0
140,115000,4,864,1971,5,864,0,432,0,0,1,0,0,10500,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,1,1,0
141,260000,7,1734,2005,5,1734,0,1300,660,0,1,0,0,11645,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2005,160,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,1,1,0
142,166000,5,1385,1952,4,910,0,507,720,0,1,0,0,8520,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,1,0
143,204000,7,1501,1999,5,1501,0,679,577,0,1,0,0,10335,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1999,144,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,1,1,0
144,125000,5,1728,1963,5,1728,0,1332,504,0,0,0,0,9100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1963,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,1,0,0,0,0,1,1,0
145,130000,6,1709,2004,5,970,0,0,380,0,0,0,0,2522,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2006,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,1,1,0
146,105000,5,875,1931,7,875,0,209,180,0,1,0,0,6120,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1993,48,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,1,1,0
147,222500,7,2035,2001,5,884,0,0,434,0,1,0,0,9505,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2001,144,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,1,1,0
148,141000,7,1080,2004,5,1080,0,680,0,0,1,0,0,7500,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2005,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,1,1,0
149,115000,5,1344,1936,4,896,0,0,240,0,1,0,0,6240,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1950,200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0,0,1,0,1,1,0
150,122000,5,969,1975,6,969,0,716,440,0,1,0,0,10356,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,1,1,0
151,372402,8,1710,2007,5,1710,0,1400,866,0,1,0,0,13891,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,310,0,0,0,0,0,0,1,1,0
152,190000,6,1993,1971,5,1097,0,416,495,0,1,0,0,14803,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1971,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,409,0,0,0,1,0,0,1,1,0
153,235000,6,1252,1960,7,1252,0,429,564,0,1,0,0,13500,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1975,409,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,93,1080,0,0,0,0,0,1,1,0
154,125000,6,1200,1923,5,1200,0,0,312,0,1,0,0,11340,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,1200,0,0,0,0,0,0,1,1,0
155,79000,6,1096,1924,5,572,0,0,0,0,1,0,0,9600,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1950,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,572,0,0,0,0,0,0,1,1,0
156,109500,5,1040,1950,7,1040,0,0,625,0,1,0,0,7200,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
157,269500,8,1968,2009,5,774,0,0,680,0,1,0,0,12003,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,774,0,0,0,0,0,0,1,1,0
158,254900,7,1947,2004,5,991,0,222,678,0,1,0,0,12552,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2005,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,769,0,0,0,1,0,0,1,1,0
159,320000,7,2462,2005,5,1392,0,57,576,0,1,0,0,19378,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2006,239,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1335,0,0,0,0,0,0,1,1,0
160,162500,6,1232,1984,6,1232,0,660,516,0,1,0,0,11120,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,1,1,0
161,412500,9,2668,2003,5,1572,0,1016,726,0,1,0,0,13688,0,1,1,0,2,1,1,1,0,0,1,0,0,0,1,0,2004,400,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,556,0,0,0,0,0,0,1,1,0
162,220000,7,1541,2005,5,1541,0,1201,532,0,1,0,0,12182,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,1,1,0
163,103200,4,882,1956,6,882,0,0,0,0,1,0,0,5500,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,1,0,1,1,0
164,152000,6,1616,1926,7,1149,0,370,216,0,1,0,0,5400,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,779,0,0,0,0,1,0,0,1,0
165,127500,5,1355,1940,7,808,0,351,0,0,0,0,0,10106,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1999,140,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,181,0,0,0,0,0,0,1,0
166,190000,5,1867,1955,5,1867,0,379,303,0,1,0,0,10708,0,1,0,0,3,0,1,1,0,0,1,142,0,0,0,0,1993,476,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,470,768,0,0,1,0,0,1,1,0
167,325624,8,2161,2007,5,1610,0,1288,789,0,1,0,0,10562,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,2007,178,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,294,0,0,0,0,0,0,1,1,0
168,183500,7,1720,2004,5,840,0,0,440,0,1,0,0,8244,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2004,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,1,1,0
169,228000,8,1707,1981,6,1707,0,0,511,0,1,0,0,16669,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1981,574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1686,0,0,0,0,0,0,1,0,0
170,128500,5,1382,1941,6,854,0,360,660,0,1,0,0,12358,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1950,237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,1,0,1,1,0
171,215000,6,1656,1960,5,1656,0,639,528,0,1,0,0,31770,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,1,1960,210,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,1,1,0
172,239000,7,1767,1987,7,1064,0,495,504,0,0,0,0,5306,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1987,441,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,354,215,0,0,0,0,0,0,1,0
173,163000,6,1362,1961,5,1362,0,288,504,0,1,0,0,10197,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1961,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,700,374,0,0,0,0,0,1,1,0
174,184000,6,1651,1986,5,1651,0,1398,616,0,1,0,0,12416,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1986,192,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,1,1,0
175,243000,6,2158,1950,7,2158,0,477,576,0,1,0,0,12615,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2001,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,39,0,0,0,0,725,0,0,0,0,0,0,1,1,0
176,211000,6,2060,1988,5,1164,0,831,521,0,1,0,0,10029,0,1,1,0,1,0,1,1,0,0,0,192,0,0,0,0,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,320,0,0,0,0,0,0,1,1,0
177,172500,5,1920,1958,5,1252,0,57,451,0,1,0,0,13650,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1958,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,554,441,0,0,0,1,0,0,1,0
178,501837,9,2234,2008,5,2234,0,1904,1166,0,1,0,0,17423,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,312,0,0,0,0,0,0,1,1,0
179,100000,5,968,1923,6,968,0,0,480,0,1,0,0,8520,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,968,0,0,0,0,0,0,1,1,0
180,177000,6,1525,2000,5,769,0,436,440,0,0,0,0,2117,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,1,0,1,1,0
181,200100,7,1802,1920,6,901,0,352,216,0,1,1,0,7588,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,441,0,0,0,0,0,0,1,1,0
182,120000,5,1340,1957,6,1340,0,0,252,0,1,0,0,9060,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2006,116,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
183,200000,7,2082,2003,5,1362,0,0,484,0,1,0,0,11426,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2003,280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1362,0,0,0,0,0,0,1,1,0
184,127000,5,1252,1908,8,936,0,0,576,0,1,0,0,7438,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1991,104,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,1,1,0
