,SalePrice,OverallQual,GrLivArea,BsmtQual_Ex,BsmtFinSF1,RoofMatl_ClyTile,YearBuilt,MSSubClass,Condition2_PosN,KitchenQual_Ex,BsmtExposure_Gd,OverallCond,SaleType_New,Neighborhood_NoRidge,LotArea,BedroomAbvGr,Neighborhood_NridgHt,Neighborhood_StoneBr,Neighborhood_Crawfor,GarageArea,RoofMatl_WdShngl,ExterQual_Ex,Functional_Typ,Neighborhood_Somerst,PoolQC_Ex,SaleCondition_Normal,Condition1_Norm,Exterior1st_BrkFace,BsmtExposure_Av,HeatingQC_Ex,Neighborhood_BrkSide,LotConfig_CulDSac,BldgType_2fmCon,Fireplaces,LowQualFinSF,KitchenAbvGr,MasVnrArea,PoolQC_Gd,Functional_Sev,Foundation_PConc,BsmtFinSF2,BsmtUnfSF,LandSlope_Sev,Neighborhood_Mitchel,Street_Grvl,Street_Pave,GarageType_No garage,GarageQual_No garage,TotRmsAbvGrd,ScreenPorch,MasVnrType_None,FireplaceQu_No FireplaceQu,WoodDeckSF,GarageQual_Ex,Condition2_PosA,RoofMatl_Membran,Condition1_RRAe,Fence_GdPrv,YearRemodAdd
100,205000,6,1610,0,1200,0,1977,20,0,0,0,7,0,0,10603,3,0,0,0,480,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,28.0,0,0,1,0,410,0,0,0,1,0,0,6,0,0,0,168,0,0,0,0,0,2001
101,178000,6,1732,0,0,0,1985,60,0,0,0,5,0,0,9206,3,0,0,0,476,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,336.0,0,0,0,0,741,0,0,0,1,0,0,7,0,0,0,192,0,0,0,0,0,1985
102,118964,5,1535,0,0,0,1979,90,0,0,0,5,0,0,7018,4,0,0,0,410,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,1,0,0,0,0,0,0,1979
103,198900,7,1226,0,0,0,2009,20,0,0,0,5,0,0,10402,3,0,0,0,740,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,1226,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,2009
104,169500,7,1818,0,224,0,1931,50,0,0,0,4,0,0,7758,4,0,0,0,240,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,1,600.0,0,0,1,0,816,0,0,0,1,0,0,7,184,0,0,0,0,0,0,0,0,1950
105,250000,8,1992,1,0,0,2003,60,0,0,0,5,0,0,9375,3,0,0,0,648,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,768.0,0,0,1,0,1053,0,0,0,1,0,0,9,0,0,0,140,0,0,0,0,0,2004
106,100000,4,1047,0,0,0,1885,30,0,0,0,7,0,0,10800,2,0,0,0,273,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,641,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1995
107,115000,5,789,0,104,0,1948,20,0,0,0,5,0,0,6000,2,0,0,0,250,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,169,516,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1950
108,115000,5,1517,0,0,0,1919,50,0,0,0,7,0,0,8500,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,793,0,0,0,1,1,1,7,0,1,1,0,0,0,0,0,0,2005
109,190000,6,1844,0,705,0,1977,20,0,0,0,6,0,0,11751,3,0,0,0,546,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,480.0,0,0,0,0,1139,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1977
110,136900,6,1855,0,444,0,1954,50,0,0,0,4,0,0,9525,4,0,0,0,325,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,550,0,0,0,1,0,0,7,0,1,1,182,0,0,0,0,0,1972
111,180000,7,1430,0,250,0,2000,80,0,0,0,5,0,0,7750,3,0,0,0,400,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,134,0,0,0,1,0,0,7,0,1,0,180,0,0,0,0,0,2000
112,383970,7,2696,1,984,0,2007,60,0,1,0,5,1,0,9965,4,0,0,0,792,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,220.0,0,0,1,0,280,0,0,0,1,0,0,10,168,0,0,120,0,0,0,0,0,2007
113,217000,6,2259,0,35,0,1953,20,0,0,0,5,0,0,21000,3,0,0,1,450,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,184.0,0,0,0,869,905,0,0,0,1,0,0,7,0,0,0,166,0,0,0,0,0,1953
114,259500,6,2320,0,774,0,1945,70,0,0,0,8,0,0,7259,3,0,0,1,180,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,0,150,104,0,0,0,1,0,0,9,0,1,0,224,0,0,0,0,0,2002
115,176000,6,1458,0,419,0,1999,160,0,0,0,5,0,0,3230,2,0,0,0,440,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1129.0,0,0,1,0,310,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1999
116,139000,5,1092,0,170,0,1962,20,0,0,0,5,0,0,11616,3,0,0,0,288,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,116.0,0,0,0,670,252,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1962
117,155000,5,1125,0,0,0,2006,20,0,0,0,5,1,0,8536,2,0,0,0,430,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,1125,0,0,0,1,0,0,5,0,1,1,80,0,0,0,0,0,2007
118,320000,7,3222,0,1470,0,1990,60,0,0,0,5,0,0,12376,5,0,0,0,594,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0.0,0,0,1,0,203,0,0,0,1,0,0,11,0,1,0,367,0,0,0,0,0,1990
119,163990,6,1456,0,0,0,2005,60,0,0,0,5,1,0,8461,3,0,0,0,390,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,728,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,2006
120,180000,6,988,0,938,0,1969,80,0,0,1,5,0,0,21453,1,0,0,0,540,0,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,1969
121,100000,4,1123,0,0,0,1939,50,0,0,0,5,0,0,6060,3,0,0,0,264,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,732,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,1950
122,136000,6,1080,0,570,0,1958,20,0,0,0,7,0,0,9464,3,0,0,0,288,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,135.0,0,0,0,0,510,0,0,0,1,0,0,5,130,0,1,0,0,0,0,0,0,1958
123,153900,6,1199,0,300,0,1993,120,0,0,0,5,0,0,7892,2,0,0,0,530,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,899,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1993
124,181000,6,1586,0,0,0,1979,20,0,0,0,5,0,0,17043,3,0,0,0,435,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.0,0,0,0,0,1362,0,0,0,1,0,0,7,0,1,0,192,0,0,0,0,0,1998
125,84500,6,754,0,490,0,1935,190,0,0,0,8,0,0,6780,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,234,1,0.0,0,0,0,0,30,0,0,0,1,1,1,5,0,1,1,53,0,0,0,0,0,1982
126,128000,6,958,0,120,0,1976,120,0,0,0,5,0,0,4928,2,0,0,0,440,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,958,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1976
127,87000,5,840,0,116,0,1930,45,0,0,0,7,0,0,4388,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,556,0,0,0,1,1,1,5,0,1,0,0,0,0,0,0,0,1950
128,155000,6,1348,0,512,0,1966,60,0,0,0,5,0,0,7590,3,0,0,0,453,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,266.0,0,0,0,0,148,0,0,0,1,0,0,6,0,0,0,188,0,0,0,0,0,1966
129,150000,5,1053,0,567,0,1958,20,0,1,0,7,0,0,8973,3,0,0,0,750,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,85.0,0,0,0,28,413,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1991
130,226000,7,2157,0,445,0,1966,60,0,0,0,6,0,0,14200,4,0,0,0,487,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,1,309.0,0,0,0,0,479,0,0,0,1,0,0,8,0,0,0,105,0,0,0,0,1,1966
131,244000,6,2054,0,695,0,2000,60,0,0,0,5,0,0,12224,3,0,0,0,390,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,40.0,0,0,1,0,297,0,0,0,1,0,0,7,0,0,0,24,0,0,0,0,0,2000
132,150750,5,1327,0,405,0,1959,20,0,0,0,6,0,0,7388,3,0,0,0,624,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,658,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,2002
133,220000,8,1296,1,1005,0,2001,20,0,0,0,5,0,0,6853,2,0,0,0,471,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,136.0,0,0,1,0,262,0,0,0,1,0,0,6,0,0,1,192,0,0,0,0,0,2002
134,180000,5,1721,0,570,0,1968,20,0,0,0,6,0,0,10335,3,0,0,0,440,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,891,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,1993
135,174000,7,1682,0,0,0,1970,20,0,0,0,6,0,0,10400,3,0,0,0,530,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,288.0,0,0,1,0,1304,0,0,0,1,0,0,7,0,0,0,98,0,0,0,0,0,1970
136,143000,5,1214,0,695,0,1967,20,0,0,0,5,0,0,10355,3,0,0,0,318,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,196.0,0,0,0,0,519,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1967
137,171000,7,1959,0,0,0,1988,90,0,0,0,5,0,0,11070,5,0,0,0,766,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,70.0,0,0,0,0,1907,0,1,0,1,0,0,9,0,0,1,0,0,0,0,0,0,1989
138,230000,8,1852,0,668,0,1999,60,0,0,0,5,0,0,9066,3,0,0,0,660,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,1,320.0,0,0,1,0,336,0,0,0,1,0,0,7,0,0,0,224,0,0,0,0,1,2000
139,231500,6,1764,0,821,0,1997,60,0,0,0,5,0,0,15426,3,0,0,0,470,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,107,0,0,0,1,0,0,7,0,1,1,276,0,0,0,0,0,1997
140,115000,4,864,0,432,0,1971,20,0,0,0,5,0,0,10500,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,432,0,0,0,1,1,1,5,0,1,0,0,0,0,0,0,0,1971
141,260000,7,1734,0,1300,0,2005,20,0,0,0,5,0,0,11645,3,0,0,0,660,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.0,0,0,1,0,434,0,0,0,1,0,0,7,0,1,1,160,0,0,0,0,0,2005
142,166000,5,1385,0,507,0,1952,50,0,0,0,4,0,0,8520,4,0,0,0,720,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,403,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1952
143,204000,7,1501,0,679,0,1999,20,0,0,1,5,0,0,10335,3,0,0,0,577,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,183.0,0,0,1,0,811,0,0,0,1,0,0,6,0,0,1,144,0,0,0,0,0,1999
144,125000,5,1728,0,1332,0,1963,90,0,0,0,5,0,0,9100,6,0,0,0,504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,336.0,0,0,0,0,396,0,0,0,1,0,0,10,0,0,1,0,0,0,0,1,0,1963
145,130000,6,1709,0,0,0,2004,160,0,0,0,5,0,0,2522,3,0,0,0,380,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,50.0,0,0,1,0,970,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,2006
146,105000,5,875,0,209,0,1931,30,0,0,0,7,0,0,6120,2,0,0,0,180,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,506,0,0,0,1,0,0,5,0,1,1,48,0,0,0,0,0,1993
147,222500,7,2035,0,0,0,2001,60,0,0,0,5,0,0,9505,3,0,0,0,434,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,180.0,0,0,1,0,884,0,0,0,1,0,0,8,0,0,0,144,0,0,0,0,0,2001
148,141000,7,1080,0,680,0,2004,20,0,0,0,5,0,0,7500,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,120.0,0,0,1,0,400,0,0,0,1,1,1,6,0,0,1,0,0,0,0,0,0,2005
149,115000,5,1344,0,0,0,1936,50,0,0,0,4,0,0,6240,3,0,0,0,240,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,896,0,0,0,1,0,0,7,0,1,1,200,0,0,0,0,0,1950
150,122000,5,969,0,716,0,1975,20,0,0,0,6,0,0,10356,3,0,0,0,440,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,253,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1975
151,372402,8,1710,1,1400,0,2007,20,0,0,1,5,1,0,13891,2,1,0,0,866,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,436.0,0,0,1,0,310,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,2008
152,190000,6,1993,0,416,0,1971,60,0,0,0,5,0,0,14803,4,0,0,0,495,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,252.0,0,0,0,0,409,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1971
153,235000,6,1252,0,429,0,1960,20,0,0,1,7,0,0,13500,1,0,0,0,564,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,0,0,0,1080,93,0,0,0,1,0,0,4,0,1,0,409,0,0,0,0,0,1975
154,125000,6,1200,0,0,0,1923,30,0,0,0,5,0,0,11340,4,0,0,0,312,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1200,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,1950
155,79000,6,1096,0,0,0,1924,50,0,0,0,5,0,0,9600,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,572,0,0,0,1,1,1,5,0,1,1,0,0,0,0,0,0,1950
156,109500,5,1040,0,0,0,1950,20,0,0,0,7,0,0,7200,2,0,0,0,625,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1950
157,269500,8,1968,1,0,0,2009,60,0,1,0,5,1,0,12003,4,0,0,0,680,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,84.0,0,0,1,0,774,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,2010
158,254900,7,1947,0,222,0,2004,60,0,0,0,5,0,0,12552,3,0,0,0,678,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,769,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,2005
159,320000,7,2462,0,57,0,2005,60,0,0,0,5,1,0,19378,4,0,0,0,576,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,456.0,0,0,1,0,1335,0,0,0,1,0,0,9,0,0,0,239,0,0,0,0,0,2006
160,162500,6,1232,0,660,0,1984,20,0,0,0,6,0,0,11120,3,0,0,0,516,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.0,0,0,1,0,572,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1984
161,412500,9,2668,1,1016,0,2003,60,0,1,0,5,0,0,13688,3,1,0,0,726,0,0,1,0,0,1,1,0,1,1,0,0,0,2,0,1,664.0,0,0,1,0,556,0,0,0,1,0,0,10,0,0,0,400,0,0,0,0,0,2004
162,220000,7,1541,0,1201,0,2005,20,0,0,0,5,1,0,12182,3,1,0,0,532,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,226.0,0,0,1,0,340,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2005
163,103200,4,882,0,0,0,1956,45,0,0,0,6,0,0,5500,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,882,0,0,0,1,1,1,4,0,1,1,0,0,0,0,0,0,1956
164,152000,6,1616,0,370,0,1926,40,0,0,0,7,0,0,5400,3,0,0,0,216,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,779,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,2004
165,127500,5,1355,0,351,0,1940,190,0,0,0,7,0,0,10106,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,0.0,0,0,0,181,112,0,0,0,1,1,1,6,0,1,1,140,0,0,0,0,0,1999
166,190000,5,1867,0,379,0,1955,20,0,0,0,5,0,0,10708,2,0,0,0,303,0,0,1,0,0,1,1,0,0,1,0,0,0,3,0,1,0.0,0,0,0,768,470,0,0,0,1,0,0,7,142,1,0,476,0,0,0,0,0,1993
167,325624,8,2161,1,1288,0,2007,60,0,1,0,5,1,0,10562,3,1,0,0,789,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,300.0,0,0,1,0,294,0,0,0,1,0,0,8,0,0,0,178,0,0,0,0,0,2007
168,183500,7,1720,0,0,0,2004,60,0,0,0,5,0,0,8244,3,0,0,0,440,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,840,0,0,0,1,0,0,7,0,1,0,100,0,0,0,0,0,2004
169,228000,8,1707,0,0,0,1981,20,0,0,0,6,0,0,16669,2,0,0,0,511,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,653.0,0,0,0,0,1686,0,0,0,1,0,0,6,0,0,0,574,0,0,0,0,0,1981
170,128500,5,1382,0,360,0,1941,50,0,0,0,6,0,0,12358,2,0,0,0,660,0,0,1,0,0,1,0,0,0,0,0,0,0,0,528,1,0.0,0,0,0,0,360,0,0,0,1,0,0,7,0,1,1,237,0,0,0,0,0,1950
171,215000,6,1656,0,639,0,1960,20,0,0,1,5,0,0,31770,3,0,0,0,528,0,0,1,0,0,1,1,1,0,0,0,0,0,2,0,1,112.0,0,0,0,0,441,0,0,0,1,0,0,7,0,0,0,210,0,0,0,0,0,1960
172,239000,7,1767,0,495,0,1987,160,0,0,0,7,0,0,5306,2,0,1,0,504,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,1,215,354,0,0,0,1,0,0,5,0,1,0,441,0,0,0,0,0,1987
173,163000,6,1362,0,288,0,1961,20,0,0,0,5,0,0,10197,3,0,0,0,504,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,491.0,0,0,0,374,700,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1961
174,184000,6,1651,0,1398,0,1986,20,0,0,0,5,0,0,12416,3,0,0,0,616,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,132.0,0,0,0,208,0,0,0,0,1,0,0,7,0,0,0,192,0,0,0,0,0,1986
175,243000,6,2158,0,477,0,1950,20,0,0,0,7,0,0,12615,4,0,0,0,576,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0,0,0,0,0,725,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,2001
176,211000,6,2060,0,831,0,1988,60,0,0,0,5,0,0,10029,4,0,0,0,521,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,268.0,0,0,1,0,320,0,0,0,1,0,0,8,192,0,0,0,0,0,0,0,0,1989
177,172500,5,1920,0,57,0,1958,50,0,0,0,5,0,0,13650,4,0,0,0,451,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,0,441,554,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,1958
178,501837,9,2234,1,1904,0,2008,20,0,1,0,5,1,0,17423,1,0,1,0,1166,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,748.0,0,0,1,0,312,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,2009
179,100000,5,968,0,0,0,1923,30,0,0,0,6,0,0,8520,2,0,0,0,480,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,968,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,2006
180,177000,6,1525,0,436,0,2000,160,0,0,0,5,0,0,2117,3,0,0,0,440,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,456.0,0,0,1,0,320,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,2000
181,200100,7,1802,0,352,0,1920,70,0,0,0,6,0,0,7588,4,0,0,1,216,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,441,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,1950
182,120000,5,1340,0,0,0,1957,20,0,0,0,6,0,0,9060,3,0,0,0,252,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,98.0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,116,0,0,0,0,0,2006
183,200000,7,2082,0,0,0,2003,50,0,0,0,5,0,0,11426,3,0,0,0,484,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,1362,0,0,0,1,0,0,6,0,1,1,280,0,0,0,0,0,2003
184,127000,5,1252,0,0,0,1908,50,0,0,0,8,0,0,7438,3,0,0,0,576,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1,0,504,0,0,0,1,0,0,5,0,1,1,104,0,0,0,0,0,1991
185,475000,10,3608,0,0,0,1892,75,0,1,0,9,0,0,22950,4,0,0,0,840,1,0,1,0,0,1,0,0,0,1,0,0,0,2,572,1,0.0,0,0,0,0,1107,0,0,0,1,0,0,12,410,1,0,0,1,0,0,0,1,1993
186,173000,7,1217,0,611,0,1990,80,0,0,0,5,0,0,9947,3,0,0,0,497,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0.0,0,0,1,0,577,0,1,0,1,0,0,6,0,1,1,168,0,0,0,0,1,1991
187,135000,5,1656,0,0,0,1916,50,0,0,0,7,0,0,10410,3,0,0,0,180,0,0,0,0,0,1,1,0,0,1,0,0,0,0,144,1,0.0,0,0,0,0,660,0,0,0,1,0,0,8,0,1,1,0,0,0,0,0,0,1987
188,153337,5,1224,0,1086,0,1979,90,0,0,0,5,0,0,7018,2,0,0,0,528,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,275.0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,120,0,0,0,0,0,1979
189,286000,8,1593,1,1153,0,2001,120,0,1,0,5,0,0,4923,0,0,1,0,682,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0.0,0,0,1,0,440,0,0,0,1,0,0,5,224,1,0,0,0,0,0,0,0,2002
190,315000,8,2727,0,297,0,1932,70,0,0,0,8,0,0,10570,3,0,0,1,440,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0.0,0,0,0,0,556,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,1994
191,184000,7,1479,0,626,0,1972,60,0,0,0,9,0,0,7472,4,0,0,0,484,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,138.0,0,0,0,0,99,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,2004
192,192000,7,1431,0,560,0,1999,20,0,0,0,5,0,0,9017,3,0,0,0,666,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.0,0,0,1,0,871,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1999
193,130000,7,1709,0,0,0,2004,160,0,0,0,5,0,0,2522,3,0,0,0,380,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,50.0,0,0,1,0,970,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,2004
194,127000,5,864,0,390,0,1972,20,0,0,0,7,0,0,7180,3,0,0,0,352,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,474,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1972
195,148500,6,1456,0,566,0,1976,160,0,0,0,6,0,0,2280,3,0,0,0,440,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,289,0,0,0,1,0,0,7,0,1,0,87,0,0,0,0,0,1976
196,311872,7,1726,1,1126,0,2007,20,0,1,0,5,1,0,9416,3,0,0,0,786,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,205.0,0,0,1,0,600,0,0,0,1,0,0,8,266,0,0,171,0,0,0,0,0,2007
197,235000,8,3112,0,1036,0,1918,75,0,0,0,4,0,0,25419,4,0,0,0,795,0,0,1,0,1,0,0,0,0,0,0,0,0,1,392,1,0.0,0,0,1,184,140,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,1,1990
198,104000,6,2229,0,0,0,1912,75,0,0,0,6,0,0,5520,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,371,1,0.0,0,0,0,0,755,0,0,0,1,1,1,8,0,1,1,0,0,0,0,0,0,1950
199,274900,8,1713,1,1088,0,2004,20,0,1,0,5,0,0,9591,3,1,0,0,856,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,262.0,0,0,1,0,625,0,0,0,1,0,0,7,170,0,0,0,0,0,0,0,0,2005
200,140000,4,1121,0,0,0,2003,20,0,0,0,5,0,0,8546,2,0,0,0,440,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,1121,0,0,0,1,0,0,5,0,1,1,132,0,0,0,0,0,2004
201,171500,6,1279,0,641,0,1977,20,0,0,0,6,0,0,10125,3,0,0,0,473,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0.0,0,0,0,279,276,0,1,0,1,0,0,6,0,1,0,238,0,0,0,0,0,1977
202,112000,6,1310,0,617,0,1924,50,0,0,0,6,0,0,7000,2,0,0,0,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1950
203,149000,6,848,0,662,0,2004,120,0,0,0,5,0,0,4438,1,0,0,0,420,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,205.0,0,0,1,0,186,0,0,0,1,0,0,3,0,0,0,149,0,0,0,0,0,2004
204,110000,5,1284,0,312,0,1947,50,0,0,0,7,0,0,3500,2,0,0,0,240,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,408,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1950
